gene_id	gene_name	HD1	HD2	HD3	HND1	HND2	HND3
ENSG00000250712	ENSG00000250712	66.148	0	32.497	95.115	0	177.35
ENSG00000250714	ENSG00000250714	371.761	0	204.101	39.008	1	176.809
ENSG00000250715	H3P22	191.837	0	181.225	585.719	0	241.626
ENSG00000250716	LINC01017	282.529	0	477.303	32.504	0	121.805
ENSG00000250719	P3R3URF	199.816	0	198.354	209.131	0	479.606
ENSG00000250721	HMGB1P22	275.663	0	294.195	83.821	0	175.702
ENSG00000250722	SELENOP	146.356	4434.999	306.652	442.522	5951	257.994
ENSG00000250723	ENSG00000250723	212.567	1	408.255	143.793	1	209.047
ENSG00000250725	ENSG00000250725	138.986	0	573.516	329.056	0	260.62
ENSG00000250726	ENSG00000250726	62.099	0	138.224	381.899	0	117.979
ENSG00000250727	ENSG00000250727	570.989	0	167.309	119.619	0	329.12
ENSG00000250728	ENSG00000250728	312.485	0	431.756	160.931	0	187.239
ENSG00000250730	HMGB3P3	48.231	0	76.032	454.837	0	171.422
ENSG00000250731	TPM3P6	107.217	2.088	209.075	209.52	0	219.467
ENSG00000250732	RPEP1	261.466	0	9.313	160.75	0	174.861
ENSG00000250733	C8orf17	81.374	0	103.358	141.247	0	660.569
ENSG00000250734	ENSG00000250734	495.204	3	344.231	344.459	5	30.602
ENSG00000250735	ENSG00000250735	172.932	0	207.552	41.123	0	94.443
ENSG00000250739	LINC01262	146.842	0	114.451	104.3	0	214.131
ENSG00000250740	ENSG00000250740	246.241	0	208.155	97.358	0	32.717
ENSG00000250741	NT5C1B-RDH14	686.342	0	242.267	295.642	0	88.461
ENSG00000250742	LINC02381	76.008	25	998.886	39.982	22	59.347
ENSG00000250745	USP17L20	234.429	0	253.13	194.617	0	262.683
ENSG00000250746	ENSG00000250746	508.383	3.048	9.319	146.578	3.045	518.332
ENSG00000250747	ENSG00000250747	88.604	0	577.678	153.773	0	286.432
ENSG00000250748	MSRB3-AS1	118.058	0	256.724	92.225	0	262.815
ENSG00000250749	ENSG00000250749	411.563	0	306.59	253.513	0	511.156
ENSG00000250750	OR5BM1P	110.654	0	51.67	156.775	0	273.729
ENSG00000250751	ENSG00000250751	167.142	1	140.15	56.04	0	151.539
ENSG00000250752	RPL23AP96	117.922	0	3.298	185.639	0	280.374
ENSG00000250753	ENSG00000250753	103.514	0	157.64	324.972	0	65.869
ENSG00000250754	LINC02436	322.013	0	66.926	447.43	0	50.45
ENSG00000250756	ENSG00000250756	300.177	0	296.074	335.025	0	156.785
ENSG00000250761	ENSG00000250761	154.291	0	189.961	93.645	0	168.643
ENSG00000250762	ENSG00000250762	146.519	0	35.987	178.967	0	264.428
ENSG00000250764	ENSG00000250764	331.408	0	44.086	77.442	0	135.326
ENSG00000250765	SEPTIN14P5	182.349	0	12.363	344.984	0	86.449
ENSG00000250767	FHP2	81.13	0	128.041	249.946	0	285.054
ENSG00000250768	DPP3P1	142.192	0	1.979	33.739	0	186.719
ENSG00000250769	ENSG00000250769	103.694	0	122.839	90.953	0	150.506
ENSG00000250770	ENSG00000250770	41.479	0	119.99	130.763	0	246.526
ENSG00000250771	ENSG00000250771	137.666	0	179.698	495.227	0	149.315
ENSG00000250772	LINC01365	157.779	0	179.457	167.794	0	91.379
ENSG00000250775	ENSG00000250775	37.632	0	133.018	249.638	0	65.425
ENSG00000250777	ENSG00000250777	457.299	0	18.188	485.891	0	493.222
ENSG00000250778	ENSG00000250778	339.918	0	609.266	107.236	0	957.323
ENSG00000250781	ENSG00000250781	191.472	0	155.933	8.851	0	202.162
ENSG00000250782	TAF11L14	713.247	0	56.192	354.806	0	370.477
ENSG00000250786	SNHG18	133.297	259	26.69	148.15	266	221.465
ENSG00000250787	HMGN1P17	331.256	0	698.515	109.621	0	338.865
ENSG00000250788	TUBB8P4	71.556	0	91.395	33.918	0	222.668
ENSG00000250790	ENSG00000250790	663.894	8	15.677	446.024	13	167.723
ENSG00000250791	ENSG00000250791	167.552	0	58.082	235.555	0	43.567
ENSG00000250794	ALG1L12P	211.506	0	416.123	184.184	0	105.361
ENSG00000250796	CIDECP2	92.983	0	58.973	12.409	0	417.973
ENSG00000250799	PRODH2	270.694	0	271.906	50.958	0	184.427
ENSG00000250801	THOC3-AS1	106.354	0	323.016	236.478	0	378.831
ENSG00000250802	ZBED3-AS1	186.965	23.971	584.508	130.588	34	194.1
ENSG00000250803	ZNF475	301.96	0	284.993	809.223	0	362.403
ENSG00000250804	OR7E111FP	173.161	0	189.093	186.807	0	35.12
ENSG00000250806	ENSG00000250806	121.375	0	493.361	19.382	1	240.7
ENSG00000250808	MTCO2P30	108.425	0	578.778	254.096	0	208.093
ENSG00000250812	METTL5P3	168.702	0	169.306	59.871	0	184.191
ENSG00000250813	SERF1AP1	134.696	0	155.945	48.096	0	15.753
ENSG00000250814	LINC02221	87.708	0	144.404	56.72	0	373.893
ENSG00000250815	ENSG00000250815	423.639	2	76.489	201.7	1	366.666
ENSG00000250816	DCAF13P2	162.584	0	51.898	226.86	0	88.721
ENSG00000250819	LINC02493	143.878	0	172.909	261.493	0	269.593
ENSG00000250820	ENSG00000250820	167.718	0	387.807	146.071	7	89.301
ENSG00000250821	EXOC1L	138.345	0	121.39	114.927	0	204.544
ENSG00000250822	LINC02111	106.282	0	35.555	385.085	0	37.407
ENSG00000250825	PGAM1P12	193.643	0	217.514	120.762	0	836.682
ENSG00000250826	HNRNPA3P13	383.926	0	293.804	134.685	0	79.364
ENSG00000250827	MFSD4BP1	78.937	0	155.696	81.846	0	31.283
ENSG00000250828	ENSG00000250828	319.659	0	751.109	149.162	0	153.96
ENSG00000250829	ENSG00000250829	29.038	3	483.886	132.939	1	220.145
ENSG00000250830	MRPS35P2	188.418	0	168.833	74.554	0	138.977
ENSG00000250831	ENSG00000250831	53.883	0	227.409	309.704	0	134.493
ENSG00000250833	DNM1P17	799.377	0	64.027	308.894	0	104.658
ENSG00000250834	KRT18P54	165.27	0	27.877	219.786	0	71.744
ENSG00000250835	LSM3P4	196.999	0	99.221	377.108	0	327.858
ENSG00000250838	ENSG00000250838	167.178	0	119.12	35.838	0	50.15
ENSG00000250839	ENSG00000250839	191.85	0	231.289	424.585	0	165.723
ENSG00000250842	ENSG00000250842	84.019	0	223.393	23.535	1	70.718
ENSG00000250844	USP17L18	80.835	0	382.045	41.359	0	685.406
ENSG00000250846	EPHA5-AS1	118.502	0	185.688	111.918	1	157.603
ENSG00000250847	ENSG00000250847	507.837	0	115.388	596.253	0	212.682
ENSG00000250848	PPP4R2P1	53.964	3.013	68.646	615.304	3.6	1141.342
ENSG00000250850	ENSG00000250850	98.785	0	130.46	238.915	0	428.92
ENSG00000250853	RNF138P1	47.034	2	84.867	270.841	6	336.888
ENSG00000250855	ENSG00000250855	96.722	0	583.54	146.51	0	26.205
ENSG00000250857	TRIM60P15	749.949	0	50.934	220.128	0	296.272
ENSG00000250858	IGBP1P5	298.386	0	198.534	113.516	0	82.399
ENSG00000250859	HNRNPKP1	79.716	3	169.378	265.361	1.02	217.381
ENSG00000250860	ENSG00000250860	44.37	0	59.995	213.306	0	114.277
ENSG00000250862	HMGB1P29	104.795	0	115.705	223.917	0	652.073
ENSG00000250863	ENSG00000250863	105.343	6	295.37	201.359	3	385.593
ENSG00000250865	ENSG00000250865	115.589	0	106.591	204.676	0	44.679
ENSG00000250866	ENSG00000250866	3.179	0	144.972	81.44	0	179.513
ENSG00000250868	XKRY	166.99	0	196.426	29.502	0	63.14
ENSG00000250869	ENSG00000250869	481.046	1	204.161	349.479	3	816.378
ENSG00000250874	ENSG00000250874	415.076	0	312.688	284.32	0	89.183
ENSG00000250877	ENSG00000250877	227.378	0	4.859	169.553	0	269.473
ENSG00000250878	METTL21EP	215.762	4	5.824	161.217	5	41.333
ENSG00000250882	ENSG00000250882	198.858	0	104.199	122.274	0	47.515
ENSG00000250884	OR7E85P	196.213	0	150.509	113.644	0	165.344
ENSG00000250885	LINC02061	29.059	0	201.904	114.803	0	690.673
ENSG00000250886	ENSG00000250886	162.128	0	326.867	101.923	0	253.838
ENSG00000250887	ENSG00000250887	61.643	0	84.992	268.165	0	71.761
ENSG00000250888	LINC01455	75.506	0	162.397	594.666	0	17.33
ENSG00000250890	ENSG00000250890	409.262	0	620.95	152.17	0	60.207
ENSG00000250891	LINC02208	70.492	1	34.863	273.375	1	121.651
ENSG00000250892	ENSG00000250892	115.741	0	19.836	370.212	0	164.642
ENSG00000250893	ENSG00000250893	85.49	0	246.04	502.714	0	201.99
ENSG00000250894	PRAMEF31P	77.917	0	97.845	997.043	0	87.197
ENSG00000250895	TUBAP15	216.518	0	134.075	583.936	0	474.309
ENSG00000250896	RNPS1P1	130.074	5.011	373.782	152.449	3	247.601
ENSG00000250897	HMGB3P15	137.361	0	65.92	9.868	0	108.503
ENSG00000250899	ENSG00000250899	134.731	69	120.69	675.584	38	44.494
ENSG00000250900	TRIM7-AS1	32.048	1	138.504	75.956	1	187.571
ENSG00000250902	SMAD1-AS1	428.949	0	525.304	260.686	0	136.353
ENSG00000250903	GMDS-DT	1297.536	399	303.051	114.09	483.998	73.148
ENSG00000250905	ENSG00000250905	52.272	0	56.945	441.359	0	212.165
ENSG00000250906	ENSG00000250906	1258.02	0	184.435	114.861	1	257.189
ENSG00000250908	ENSG00000250908	418.696	0	471.245	380.258	0	254.583
ENSG00000250909	ENSG00000250909	87.814	0	134.827	561.352	0	433.197
ENSG00000250910	MAP9-AS1	150.999	0	897.002	269.887	0	659.068
ENSG00000250913	USP17L23	165.306	0	63.57	162.057	0	135.366
ENSG00000250914	ENSG00000250914	175.454	0	121.901	629.683	0	261.763
ENSG00000250915	ENSG00000250915	207.185	19	92.981	117.62	5	301.824
ENSG00000250917	ENSG00000250917	264.405	0	13.677	146.011	1.013	55.651
ENSG00000250919	UGT2B26P	81.209	0	249.35	285.78	0	106.369
ENSG00000250920	ENSG00000250920	116.441	0	306.205	118.405	0	454.583
ENSG00000250921	LINC02063	37.824	3	102.348	372.145	3	125.637
ENSG00000250922	ATP5F1EP1	169.517	0	300.144	32.028	0	128.116
ENSG00000250923	ENSG00000250923	288.384	0	104.531	173.983	0	385.315
ENSG00000250927	MESTP3	171.973	0	122.342	313.09	0	124.037
ENSG00000250928	CATSPER2P2	71.56	0	75.841	357.934	0	328.054
ENSG00000250929	LINC01181	40.447	0	364.912	336.903	0	89.072
ENSG00000250930	LNX1-AS1	308.959	0	29.02	84.823	0	429.862
ENSG00000250933	GAPDHP66	111.979	0	485.245	94.862	0	87.73
ENSG00000250934	ENSG00000250934	443.465	25.999	91.737	115.649	17	669.86
ENSG00000250938	MAD2L1-DT	339.135	14	308.156	243.37	14	212.307
ENSG00000250939	IFT122P1	266.268	0	335.865	300.687	0	85.152
ENSG00000250940	ENSG00000250940	115.649	0	248.191	253.679	0	381.998
ENSG00000250942	ENPP7P11	59.79	0	60.078	540.644	0	128.219
ENSG00000250945	ENSG00000250945	110.821	0	281.229	116.541	0	951.488
ENSG00000250946	ENSG00000250946	4.535	0	567.799	142.293	0	114.351
ENSG00000250947	TRPC7-AS2	62.835	0	14.912	106.352	0	447.225
ENSG00000250948	ENSG00000250948	213.131	0	103.039	16.938	0	48.292
ENSG00000250949	ENSG00000250949	49.3	0	496.897	337.435	0	200.435
ENSG00000250950	ENSG00000250950	479.779	14.881	229.51	41.666	5.052	208.548
ENSG00000250951	USP9YP1	207.008	0	113.172	275.875	0	146.906
ENSG00000250954	ENSG00000250954	105.823	0	631.979	317.862	0	558.219
ENSG00000250955	ENSG00000250955	134.139	0	679.703	234.687	1	62.665
ENSG00000250956	ENSG00000250956	37.377	0	175.496	211.591	0	114.086
ENSG00000250957	ENSG00000250957	118.288	0	27.994	34.668	0	257.067
ENSG00000250958	LINC00492	332.069	6	24.051	129.349	2	218.656
ENSG00000250959	GLUD1P3	146.319	0	60.689	892.213	0	79.347
ENSG00000250961	RMEL3	23.799	0	397.261	153.775	2	217.582
ENSG00000250962	RLIG1P3	113.692	0	330.73	541.899	1	168.192
ENSG00000250966	H3P14	235.267	0.999	95.622	29.031	1.003	489.058
ENSG00000250968	LINC02382	122.833	0	57.188	577.404	0	95.129
ENSG00000250969	ENSG00000250969	77.085	0	25.808	147.65	0	79.603
ENSG00000250971	ENSG00000250971	230.538	1	166.154	1051.825	0	145.85
ENSG00000250972	CKS1BP5	271.722	0	214.322	243.596	0	267.852
ENSG00000250973	KRTAP13-6P	268.862	0	12.149	83.115	0	80.406
ENSG00000250974	LINC02196	271.78	0	197.856	256.143	1	231.351
ENSG00000250976	ENSG00000250976	63.894	0	190.124	192.029	0	430.188
ENSG00000250977	ENSG00000250977	483.789	0	166.467	50.285	0	698.725
ENSG00000250978	ENSG00000250978	86.552	0	65.216	76.389	0	108.142
ENSG00000250979	ENSG00000250979	86.726	1	447.314	269.773	0	362.62
ENSG00000250980	NSA2P6	41.888	1	226.173	332.837	0	396.079
ENSG00000250981	MARCHF11-AS1	72.869	0	223.102	637.877	0	123.927
ENSG00000250982	GAPDHP35	86.395	0	265.309	112.818	0	61.717
ENSG00000250983	FAM76AP1	242.328	0	31.065	104.431	0	171.762
ENSG00000250984	ENSG00000250984	200.056	0	461.791	400.348	0	122.773
ENSG00000250986	LINC02600	74.765	1	501.06	476.022	7	260.16
ENSG00000250988	SNHG21	143.014	36.999	188.251	159.252	27	71.77
ENSG00000250990	ENSG00000250990	59.221	0	63.872	214.581	0	89.814
ENSG00000250992	ENSG00000250992	63.778	0	85.623	47.896	0	26.838
ENSG00000250993	ENSG00000250993	6.534	0	199.066	325.18	0	744.95
ENSG00000250994	ENSG00000250994	387.966	0	229.614	428.388	5	26.102
ENSG00000250995	TMEM30BP1	115.706	9	204.297	90.483	14	51.96
ENSG00000250997	ENSG00000250997	17.345	0	464.94	260.372	0	96.682
ENSG00000250999	ENSG00000250999	46.664	2.56	43.569	10.331	3.516	99.737
ENSG00000251000	GGCTP1	305.714	1.004	97.728	24.32	0	155.5
ENSG00000251001	ENSG00000251001	209.651	0	527.129	60.224	0	143.218
ENSG00000251002	TRD-AS1	181.716	5	357.924	35.73	4	237.886
ENSG00000251003	ZFPM2-AS1	13.922	13	87.522	116.355	3	54.715
ENSG00000251005	H3P15	92.403	0	77.719	599.704	0	489.75
ENSG00000251008	LTO1P1	36.704	0	325.299	247.932	0	129.217
ENSG00000251009	ENSG00000251009	236.38	0	109.058	677.38	1	13.879
ENSG00000251010	ENSG00000251010	85.348	0	45.833	117.352	0	236.976
ENSG00000251011	TMEM108-AS1	409.931	1	196.337	16.222	0	412.909
ENSG00000251012	ENSG00000251012	248.824	0	47.264	166.369	0	411.917
ENSG00000251013	GAPDHP62	155.869	0	339.092	409.239	4.097	16.851
ENSG00000251014	TMEM183AP6	177.706	0	338.706	20.07	0	499.829
ENSG00000251015	SLC25A30-AS1	127.233	0	4.009	106.837	1	102.199
ENSG00000251017	ENSG00000251017	8.555	0	774.465	386.251	1	341.349
ENSG00000251018	HMMR-AS1	39.774	0	46.059	219.636	0	263.303
ENSG00000251019	HIGD1AP13	417.192	0	45.684	77.052	0	162.596
ENSG00000251022	THAP9-AS1	7.59	551.425	158.379	158.309	626.589	295.409
ENSG00000251023	ENSG00000251023	32.854	11	122.705	220.575	20	263.366
ENSG00000251025	NDUFB5P1	138.148	0	254.561	125.783	0	67.859
ENSG00000251026	NIHCOLE	664.824	0	76.759	207.781	0	251.074
ENSG00000251027	LINC01950	105.936	0	64.07	171.555	0	257.408
ENSG00000251031	ENSG00000251031	191.353	0	125.909	280.142	1	170.639
ENSG00000251032	CUL1P1	110.749	0	178.307	243.253	1	319.201
ENSG00000251033	ENSG00000251033	143.886	0	70.31	213.525	0	384.033
ENSG00000251034	ENSG00000251034	193.246	3	440.186	94.265	17	9.745
ENSG00000251035	WBP1LP4	13.02	0	272.98	151.991	0	345.563
ENSG00000251038	ENSG00000251038	283.085	0	393.67	518.489	0	125.702
ENSG00000251039	IGKV2D-40	72.389	0	67.402	361.753	0	283.863
ENSG00000251040	LINC02480	231.108	0	142.27	246.99	0	185.931
ENSG00000251045	SLC25A48-AS1	228.866	0	172.417	743.203	0	39.356
ENSG00000251046	ZNF969P	32.637	1	64.342	480.27	1	193.164
ENSG00000251048	ENSG00000251048	61.123	0	233.407	40.18	0	333.443
ENSG00000251049	ENSG00000251049	18.129	0	48.156	174.39	0	523.353
ENSG00000251050	RBX1P2	242.985	1	486.749	273.661	1	217.672
ENSG00000251051	ELL2P2	585.983	0	182.983	404.865	0	155.243
ENSG00000251054	ENSG00000251054	129.663	0	22.983	3.577	0	121.984
ENSG00000251055	ENSG00000251055	347.662	0	96.551	40.003	0	157.629
ENSG00000251056	ANKRD20A17P	256.778	0	49.366	187.694	0	99.743
ENSG00000251058	ENSG00000251058	126.151	0	86.941	93.699	0	164.944
ENSG00000251059	PRKG2-AS1	1128.705	0	305	190.006	0	27.344
ENSG00000251061	LINC02512	39.869	0	385.338	193.223	0	203.247
ENSG00000251062	ENSG00000251062	216.487	0	43.166	256.823	0	40.223
ENSG00000251066	ENSG00000251066	389.828	1	398.335	541.678	0	110.793
ENSG00000251072	LMNB1-DT	241.025	0	325.247	144.896	0	128.142
ENSG00000251073	NUDT19P5	38.324	2	90.165	362.745	2	106.537
ENSG00000251074	ENSG00000251074	135.799	0	74.955	122.282	0	818.865
ENSG00000251075	HTT-AS	570.009	1	153.86	170.31	2	177.939
ENSG00000251076	ENSG00000251076	218.003	2	329.803	180.89	0	106.342
ENSG00000251078	SLC25A5P9	446.475	0	333.745	235.379	0	90.192
ENSG00000251079	BMS1P2	53.319	0	217.456	121.521	0	42.577
ENSG00000251080	ENSG00000251080	38.545	0	140.125	134	0	126.63
ENSG00000251081	ENSG00000251081	90.253	0	551.101	200.618	0	159.917
ENSG00000251087	ALG1L3P	237.266	0	84.426	147.415	0	27.354
ENSG00000251088	ENSG00000251088	831.738	0	172.469	330.336	0	316.298
ENSG00000251090	OR5AC4P	17.444	0	133.594	151.2	0	935.861
ENSG00000251093	ENSG00000251093	99.884	0	228.902	211.467	0	287.156
ENSG00000251095	ENSG00000251095	59.199	6	39.779	67.998	4	26.267
ENSG00000251099	ENSG00000251099	280.455	0	99.08	157.747	0	350.99
ENSG00000251101	ENSG00000251101	29.979	0	53.358	479.239	0	418.63
ENSG00000251102	CTBP2P4	24.727	2.004	218.536	232.137	1.001	357.851
ENSG00000251105	ENSG00000251105	71.982	0	129.364	63.841	0	142.516
ENSG00000251106	ABITRAMP1	133.741	0	150.081	19.177	0	37.623
ENSG00000251107	PDCD5P2	177.636	0	116.11	180.637	0	304.686
ENSG00000251108	YBX1P5	40.847	0	247.095	386.1	0	8.083
ENSG00000251111	FCF1P8	37.903	0	180.957	91.944	0	42.85
ENSG00000251112	ENSG00000251112	468.196	0	99.909	178.672	0	207.303
ENSG00000251113	ENSG00000251113	8.907	0	434.37	86.887	0	135.435
ENSG00000251118	H3P24	15.828	0	285.292	200.768	0	328.001
ENSG00000251122	NIFKP2	215.37	0	189.075	260.53	0	255.712
ENSG00000251123	ENSG00000251123	65.192	0	396.387	131.294	0	191.598
ENSG00000251125	ENSG00000251125	37.373	0	16.384	324.998	0	188.896
ENSG00000251126	ENSG00000251126	379.635	0	82.685	58.914	0	74.402
ENSG00000251127	ENSG00000251127	225.291	4	130.469	132.15	5	56.603
ENSG00000251128	WWC2-AS1	372.957	0	639.322	331.241	0	118.951
ENSG00000251129	LINC02506	96.952	0	69.176	95.253	0	231.169
ENSG00000251131	ENSG00000251131	134.29	1	271.927	624.522	0	173.459
ENSG00000251132	ENSG00000251132	417.467	21	26.773	156.888	32	139.94
ENSG00000251135	ENSG00000251135	68.569	0	80.487	255.812	0	550.96
ENSG00000251136	PARAIL	40.318	306.001	102.939	181.931	340.999	157.911
ENSG00000251137	RPL7L1P7	94.996	0	344.206	242.823	0	216.673
ENSG00000251138	LINC02882	87.403	0	167.104	293.928	0	767.712
ENSG00000251139	ENSG00000251139	365.89	0	204.679	94.885	1	617.633
ENSG00000251141	MRPS30-DT	571	63	700.994	193.841	45	224.884
ENSG00000251142	ENSG00000251142	326.401	0	35.894	180.165	0	322.494
ENSG00000251143	ENSG00000251143	23.936	12	509.331	1027.663	12	19.893
ENSG00000251144	ENSG00000251144	114.186	0	180.819	98.375	0	321.876
ENSG00000251147	TRPC6P7	679.629	0	21.246	61.536	0	128.033
ENSG00000251148	ENSG00000251148	509.319	0	91.564	1153.085	0	304.155
ENSG00000251149	MTND5P5	112.358	0	223.677	62.797	0	607.124
ENSG00000251151	HOXC-AS3	307.146	0	248.193	107.416	0	109.451
ENSG00000251152	ENSG00000251152	454.852	7	14.192	118.702	0	119.008
ENSG00000251154	PTTG1IP2	547.558	0	332.362	189.417	0	108.704
ENSG00000251155	SEPTIN14P4	111.948	0	71.06	75.105	0	143.528
ENSG00000251158	ENSG00000251158	10	2.427	99.827	257.296	0	45.197
ENSG00000251159	ENSG00000251159	80.49	0	158.66	99.544	0	443.329
ENSG00000251161	ENSG00000251161	350.88	9	318.113	296.358	11	257.792
ENSG00000251162	ENSG00000251162	357.086	0	203.148	200.229	0	104.176
ENSG00000251163	PRELID3BP4	430.926	0	173.571	237.14	0	251.005
ENSG00000251165	F11-AS1	324.68	2.778	318.825	477.758	1	59.305
ENSG00000251166	OR7E163P	45.902	0	123.407	79.742	0	369.348
ENSG00000251168	ENSG00000251168	140.145	0	668.605	44.76	0	474.779
ENSG00000251169	LINC01843	153.04	0	75.541	19.719	1	128.235
ENSG00000251170	ENSG00000251170	25.212	0	89.266	359.11	0	312.58
ENSG00000251171	ENSG00000251171	132.123	0	173.211	41.051	0	85.838
ENSG00000251172	TPTE2P7	401.315	0	225.249	323.478	0	183.845
ENSG00000251173	UCHL1-DT	178.548	0	37.986	74.111	0	60.636
ENSG00000251174	TSEN2P1	308.633	0	113.904	149.097	0	138.592
ENSG00000251175	GSTCD-AS1	100.63	0	430.689	47.295	0	119.94
ENSG00000251176	ENSG00000251176	67.55	0	122.74	93.437	0	299.41
ENSG00000251177	ENSG00000251177	92.566	1	110.564	89.189	0	498.877
ENSG00000251178	OR7E21P	163.728	0	726.811	229.766	0	34.161
ENSG00000251179	TMEM92-AS1	43.136	0	389.625	23.405	0	88.473
ENSG00000251182	LINC02497	247.973	0	249.191	537.399	0	477.066
ENSG00000251183	LINC01861	192.878	0	490.068	40.701	0	49.428
ENSG00000251184	ENSG00000251184	84.522	1.444	21.551	682.415	0	55.509
ENSG00000251185	ENSG00000251185	261.956	0	113.079	229.544	0	155.126
ENSG00000251186	ENSG00000251186	134.139	0	242.003	169.998	0	48.472
ENSG00000251187	ENSG00000251187	68.66	0	155.62	353.013	0	309.893
ENSG00000251188	ENSG00000251188	361.597	0	337.836	268.146	0	230.618
ENSG00000251189	ENSG00000251189	208.804	0	29.421	156.442	0	207.112
ENSG00000251191	LINC00589	361.779	3	38.634	372.96	0	371.451
ENSG00000251192	ZNF674	525.106	122.914	76.468	418.958	109.127	128.096
ENSG00000251193	ENSG00000251193	125.312	0	10.462	176.95	0	138.065
ENSG00000251194	ENSG00000251194	234.05	2	294.535	8.281	6	498.992
ENSG00000251195	ENSG00000251195	429.9	0	204.221	103.696	0	545.727
ENSG00000251196	ENSG00000251196	115.983	0	238.877	194.944	0	108.617
ENSG00000251199	ENSG00000251199	248.095	4	462.374	48.082	1	30.764
ENSG00000251200	ENSG00000251200	33.743	0	61.639	59.991	0	208.751
ENSG00000251201	TMED7-TICAM2	80.449	254.055	61.532	420.628	241.719	79.225
ENSG00000251203	DNAJB6P2	321.793	0	166.52	191.883	0	880.268
ENSG00000251204	ENSG00000251204	89.546	1	144.839	104.155	0	45.439
ENSG00000251205	ENSG00000251205	85.223	0	478.904	221.402	0	192.93
ENSG00000251206	TILRLS	184.006	0	124.226	147.796	0	11.781
ENSG00000251209	LINC00923	40.541	21	54.629	368.026	19	49.966
ENSG00000251210	LINC02270	95.674	0	248.627	69.506	0	198.251
ENSG00000251211	ENSG00000251211	100.344	1	146.826	112.84	0	170.324
ENSG00000251212	MTND5P4	142.853	0	369.665	222.068	0	496.856
ENSG00000251213	ENSG00000251213	450.39	0	108.732	415.491	0	164.411
ENSG00000251214	ENSG00000251214	80.584	0	130.458	571.039	0	161.413
ENSG00000251215	GOLGA5P1	168.934	0	243.668	152.223	0	43.727
ENSG00000251216	ENSG00000251216	82.027	0	267.085	929.676	0	527.339
ENSG00000251218	ENSG00000251218	72.781	0	283.335	96.297	0	234.146
ENSG00000251219	LINC01217	90.65	0	131.362	71.255	0	49.105
ENSG00000251220	RFPL4AP3	56.608	0	339.491	239.341	0	137.866
ENSG00000251221	LINC01337	122.328	0	34.807	204.271	0	714.12
ENSG00000251223	MTCO1P9	55.785	0	73.14	505.602	0	293.201
ENSG00000251224	CNOT10-AS1	34.547	1	17.385	222.85	1	143.863
ENSG00000251226	LINC02714	239.593	3	61.471	107.324	0	168.261
ENSG00000251228	ENSG00000251228	163.246	0	88.856	604.337	0	410.944
ENSG00000251229	ENSG00000251229	251.401	0	61.243	53.704	0	184.522
ENSG00000251230	MIR3945HG	151.06	0	97.975	147.973	1	263.183
ENSG00000251234	PSMA2P2	436.264	0	28.457	535.125	0	126.723
ENSG00000251235	SNRPCP2	123.424	0	199.26	196.159	0	46.81
ENSG00000251236	ENSG00000251236	133.069	0	109.008	651.837	0	136.435
